pairName,currentValues,currentTime,localTime,secondaryData,hr1MainSumm,hr1FullSumm,hr1PivotPoints,hr1TechIndicators
usd_chf,0.9153 +0.0068    +0.75%,08:51:29,2021-06-17 12:52:10.700588,"Prev. Close: 0.9085
Bid/Ask: 0.9151 / 0.9155
Day's Range: 0.9076 - 0.9157",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (7)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.9144
0.9147
0.9151
0.9153
0.9157
0.9159
0.9163
Fibonacci
0.9147
0.9149
0.9151
0.9153
0.9155
0.9157
0.9159
Camarilla
0.9152
0.9152
0.9153
0.9153
0.9154
0.9155
0.9155
Woodie's
0.9144
0.9147
0.9151
0.9153
0.9157
0.9159
0.9163
DeMark's
-
-
0.9152
0.9153
0.9158
-
-","Technical IndicatorsJun 17, 2021 12:50PM GMT
Name
Value
Action
RSI(14)
85.721
Overbought
STOCH(9,6)
82.983
Overbought
STOCHRSI(14)
90.446
Overbought
MACD(12,26)
0.003
Buy
ADX(14)
44.691
Buy
Williams %R
-5.590
Overbought
CCI(14)
114.8909
Buy
ATR(14)
0.0013
Less Volatility
Highs/Lows(14)
0.0037
Buy
Ultimate Oscillator
68.821
Buy
ROC
0.732
Buy
Bull/Bear Power(13)
0.0078
Buy
Buy: 7
Sell: 0
Neutral: 0


Summary:Strong Buy"
nzd_chf,0.6413 +0.0008    +0.13%,08:51:44,2021-06-17 12:52:10.704076,"Prev. Close: 0.6404
Bid/Ask: 0.6409 / 0.6416
Day's Range: 0.6406 - 0.6453",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (1)Sell (7)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.6395
0.6404
0.6408
0.6417
0.6421
0.6430
0.6435
Fibonacci
0.6404
0.6409
0.6412
0.6417
0.6422
0.6425
0.6430
Camarilla
0.6410
0.6412
0.6413
0.6417
0.6415
0.6416
0.6418
Woodie's
0.6395
0.6404
0.6408
0.6417
0.6421
0.6430
0.6435
DeMark's
-
-
0.6407
0.6416
0.6420
-
-","Technical IndicatorsJun 17, 2021 12:49PM GMT
Name
Value
Action
RSI(14)
41.315
Sell
STOCH(9,6)
45.582
Neutral
STOCHRSI(14)
0.000
Oversold
MACD(12,26)
0.000
Buy
ADX(14)
27.128
Sell
Williams %R
-96.385
Oversold
CCI(14)
-172.7362
Sell
ATR(14)
0.0012
Less Volatility
Highs/Lows(14)
-0.0016
Sell
Ultimate Oscillator
35.940
Sell
ROC
-0.257
Sell
Bull/Bear Power(13)
-0.0029
Sell
Buy: 1
Sell: 7
Neutral: 1


Summary:Strong Sell"
usd_cny,6.4415 +0.0446    +0.70%,08:50:17,2021-06-17 12:52:10.707523,"Prev. Close: 6.3969
Bid/Ask: 6.4375 / 6.4455
Day's Range: 6.3972 - 6.4421",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (6)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
6.4333
6.4348
6.4378
6.4393
6.4423
6.4438
6.4467
Fibonacci
6.4348
6.4365
6.4376
6.4393
6.4410
6.4421
6.4438
Camarilla
6.4395
6.4399
6.4403
6.4393
6.4412
6.4416
6.4420
Woodie's
6.4341
6.4352
6.4386
6.4397
6.4431
6.4442
6.4475
DeMark's
-
-
6.4385
6.4397
6.4430
-
-","Technical IndicatorsJun 17, 2021 12:51PM GMT
Name
Value
Action
RSI(14)
82.471
Overbought
STOCH(9,6)
83.077
Overbought
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
0.010
Buy
ADX(14)
59.169
Buy
Williams %R
-1.336
Overbought
CCI(14)
131.9953
Buy
ATR(14)
0.0055
High Volatility
Highs/Lows(14)
0.0155
Buy
Ultimate Oscillator
75.016
Overbought
ROC
0.669
Buy
Bull/Bear Power(13)
0.0255
Buy
Buy: 6
Sell: 0
Neutral: 0


Summary:Strong Buy"
usd_hkd,7.7646 +0.0015    +0.02%,08:51:39,2021-06-17 12:52:10.711237,"Prev. Close: 7.7630
Bid/Ask: 7.7644 / 7.7647
Day's Range: 7.7625 - 7.7656",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (8)Sell (4)
Technical Indicators:Strong BuyBuy (9)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
7.7638
7.7641
7.7647
7.7651
7.7657
7.7661
7.7667
Fibonacci
7.7641
7.7645
7.7647
7.7651
7.7655
7.7657
7.7661
Camarilla
7.7651
7.7652
7.7653
7.7651
7.7655
7.7656
7.7657
Woodie's
7.7640
7.7642
7.7649
7.7652
7.7659
7.7662
7.7669
DeMark's
-
-
7.7649
7.7652
7.7659
-
-","Technical IndicatorsJun 17, 2021 12:50PM GMT
Name
Value
Action
RSI(14)
55.888
Buy
STOCH(9,6)
66.025
Buy
STOCHRSI(14)
3.901
Oversold
MACD(12,26)
0.001
Buy
ADX(14)
34.790
Buy
Williams %R
-37.932
Buy
CCI(14)
65.2667
Buy
ATR(14)
0.0009
High Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
55.139
Buy
ROC
0.015
Buy
Bull/Bear Power(13)
0.0016
Buy
Buy: 9
Sell: 0
Neutral: 1


Summary:Strong Buy"
eur_usd,1.1935 -0.0059    -0.49%,08:52:31,2021-06-17 12:53:11.696246,"Prev. Close: 1.1994
Bid/Ask: 1.1933 / 1.1937
Day's Range: 1.1926 - 1.2007",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (0)Sell (9)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.1919
1.1924
1.1929
1.1934
1.1940
1.1944
1.1950
Fibonacci
1.1924
1.1928
1.1930
1.1934
1.1938
1.1940
1.1944
Camarilla
1.1933
1.1934
1.1935
1.1934
1.1937
1.1938
1.1939
Woodie's
1.1921
1.1925
1.1931
1.1935
1.1942
1.1945
1.1952
DeMark's
-
-
1.1932
1.1936
1.1943
-
-","Technical IndicatorsJun 17, 2021 12:51PM GMT
Name
Value
Action
RSI(14)
17.437
Oversold
STOCH(9,6)
20.290
Sell
STOCHRSI(14)
40.356
Sell
MACD(12,26)
-0.004
Sell
ADX(14)
53.295
Sell
Williams %R
-91.304
Oversold
CCI(14)
-112.1464
Sell
ATR(14)
0.0017
Less Volatility
Highs/Lows(14)
-0.0033
Sell
Ultimate Oscillator
35.302
Sell
ROC
-0.542
Sell
Bull/Bear Power(13)
-0.0060
Sell
Buy: 0
Sell: 9
Neutral: 0


Summary:Strong Sell"
gbp_usd,1.3939 -0.0048    -0.34%,08:52:47,2021-06-17 12:53:11.700374,"Prev. Close: 1.3987
Bid/Ask: 1.3937 / 1.3941
Day's Range: 1.3934 - 1.4010",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (0)Sell (8)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.3923
1.3933
1.3941
1.3950
1.3958
1.3967
1.3976
Fibonacci
1.3933
1.3939
1.3943
1.3950
1.3957
1.3961
1.3967
Camarilla
1.3943
1.3945
1.3946
1.3950
1.3950
1.3951
1.3953
Woodie's
1.3921
1.3932
1.3939
1.3949
1.3956
1.3966
1.3974
DeMark's
-
-
1.3945
1.3952
1.3963
-
-","Technical IndicatorsJun 17, 2021 12:50PM GMT
Name
Value
Action
RSI(14)
25.309
Sell
STOCH(9,6)
34.649
Sell
STOCHRSI(14)
22.962
Oversold
MACD(12,26)
-0.003
Sell
ADX(14)
35.044
Sell
Williams %R
-90.789
Oversold
CCI(14)
-173.5028
Sell
ATR(14)
0.0019
Less Volatility
Highs/Lows(14)
-0.0031
Sell
Ultimate Oscillator
29.869
Oversold
ROC
-0.382
Sell
Bull/Bear Power(13)
-0.0059
Sell
Buy: 0
Sell: 8
Neutral: 0


Summary:Strong Sell"
usd_jpy,110.54 -0.15    -0.14%,08:52:31,2021-06-17 12:53:11.704582,"Prev. Close: 110.69
Bid/Ask: 110.52 / 110.55
Day's Range: 110.54 - 110.83",Neutral,"Summary:Neutral
Moving Averages:NeutralBuy (6)Sell (6)
Technical Indicators:SellBuy (3)Sell (4)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
110.62
110.66
110.69
110.72
110.75
110.78
110.81
Fibonacci
110.66
110.68
110.70
110.72
110.74
110.76
110.78
Camarilla
110.70
110.70
110.71
110.72
110.72
110.73
110.73
Woodie's
110.62
110.66
110.69
110.72
110.75
110.78
110.81
DeMark's
-
-
110.70
110.73
110.76
-
-","Technical IndicatorsJun 17, 2021 12:51PM GMT
Name
Value
Action
RSI(14)
53.163
Neutral
STOCH(9,6)
46.588
Neutral
STOCHRSI(14)
0.000
Oversold
MACD(12,26)
0.100
Buy
ADX(14)
27.301
Buy
Williams %R
-96.554
Oversold
CCI(14)
-153.3746
Sell
ATR(14)
0.1064
Less Volatility
Highs/Lows(14)
-0.0857
Sell
Ultimate Oscillator
35.646
Sell
ROC
-0.136
Sell
Bull/Bear Power(13)
0.0560
Buy
Buy: 3
Sell: 4
Neutral: 2


Summary:Sell"
aud_usd,0.7567 -0.0043    -0.56%,08:52:46,2021-06-17 12:53:11.708080,"Prev. Close: 0.7610
Bid/Ask: 0.7566 / 0.7568
Day's Range: 0.7564 - 0.7646",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (0)Sell (7)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.7542
0.7553
0.7559
0.7570
0.7577
0.7587
0.7594
Fibonacci
0.7553
0.7559
0.7563
0.7570
0.7577
0.7581
0.7587
Camarilla
0.7560
0.7562
0.7563
0.7570
0.7567
0.7568
0.7570
Woodie's
0.7540
0.7552
0.7557
0.7569
0.7575
0.7586
0.7592
DeMark's
-
-
0.7556
0.7568
0.7573
-
-","Technical IndicatorsJun 17, 2021 12:51PM GMT
Name
Value
Action
RSI(14)
18.469
Oversold
STOCH(9,6)
27.256
Sell
STOCHRSI(14)
0.000
Oversold
MACD(12,26)
-0.002
Sell
ADX(14)
35.420
Sell
Williams %R
-99.390
Oversold
CCI(14)
-167.6940
Sell
ATR(14)
0.0017
Less Volatility
Highs/Lows(14)
-0.0038
Sell
Ultimate Oscillator
26.738
Oversold
ROC
-0.702
Sell
Bull/Bear Power(13)
-0.0056
Sell
Buy: 0
Sell: 7
Neutral: 0


Summary:Strong Sell"
eur_gbp,0.8563 -0.0010    -0.12%,08:52:47,2021-06-17 12:53:11.711691,"Prev. Close: 0.8573
Bid/Ask: 0.8561 / 0.8564
Day's Range: 0.8542 - 0.8580",Strong Sell,"Summary:Strong Sell
Moving Averages:SellBuy (4)Sell (8)
Technical Indicators:Strong SellBuy (1)Sell (6)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.8544
0.8547
0.8552
0.8555
0.8560
0.8563
0.8569
Fibonacci
0.8547
0.8550
0.8552
0.8555
0.8558
0.8560
0.8563
Camarilla
0.8555
0.8556
0.8557
0.8555
0.8558
0.8559
0.8560
Woodie's
0.8546
0.8548
0.8554
0.8556
0.8562
0.8564
0.8571
DeMark's
-
-
0.8554
0.8556
0.8562
-
-","Technical IndicatorsJun 17, 2021 12:51PM GMT
Name
Value
Action
RSI(14)
39.973
Sell
STOCH(9,6)
38.776
Sell
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
-0.001
Sell
ADX(14)
47.567
Neutral
Williams %R
-45.455
Neutral
CCI(14)
-50.6931
Sell
ATR(14)
0.0009
Less Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
56.528
Buy
ROC
-0.140
Sell
Bull/Bear Power(13)
-0.0006
Sell
Buy: 1
Sell: 6
Neutral: 3


Summary:Strong Sell"
usd_cad,1.2335 +0.0059    +0.48%,08:52:31,2021-06-17 12:53:11.715179,"Prev. Close: 1.2276
Bid/Ask: 1.2333 / 1.2337
Day's Range: 1.2261 - 1.2346",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (9)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.2305
1.2314
1.2324
1.2333
1.2343
1.2352
1.2362
Fibonacci
1.2314
1.2321
1.2326
1.2333
1.2340
1.2345
1.2352
Camarilla
1.2330
1.2332
1.2333
1.2333
1.2337
1.2338
1.2340
Woodie's
1.2307
1.2315
1.2326
1.2334
1.2345
1.2353
1.2364
DeMark's
-
-
1.2319
1.2331
1.2338
-
-","Technical IndicatorsJun 17, 2021 12:51PM GMT
Name
Value
Action
RSI(14)
74.165
Buy
STOCH(9,6)
74.510
Buy
STOCHRSI(14)
65.523
Buy
MACD(12,26)
0.003
Buy
ADX(14)
39.819
Buy
Williams %R
-15.294
Overbought
CCI(14)
126.7192
Buy
ATR(14)
0.0019
Less Volatility
Highs/Lows(14)
0.0031
Buy
Ultimate Oscillator
76.673
Overbought
ROC
0.546
Buy
Bull/Bear Power(13)
0.0055
Buy
Buy: 9
Sell: 0
Neutral: 0


Summary:Strong Buy"
usd_chf,0.9153 +0.0067    +0.74%,08:52:41,2021-06-17 12:53:11.718714,"Prev. Close: 0.9085
Bid/Ask: 0.9151 / 0.9154
Day's Range: 0.9076 - 0.9157",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (7)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.9144
0.9147
0.9151
0.9153
0.9157
0.9159
0.9163
Fibonacci
0.9147
0.9149
0.9151
0.9153
0.9155
0.9157
0.9159
Camarilla
0.9152
0.9152
0.9153
0.9153
0.9154
0.9155
0.9155
Woodie's
0.9144
0.9147
0.9151
0.9153
0.9157
0.9159
0.9163
DeMark's
-
-
0.9152
0.9153
0.9158
-
-","Technical IndicatorsJun 17, 2021 12:51PM GMT
Name
Value
Action
RSI(14)
86.134
Overbought
STOCH(9,6)
83.089
Overbought
STOCHRSI(14)
93.602
Overbought
MACD(12,26)
0.003
Buy
ADX(14)
44.691
Buy
Williams %R
-4.969
Overbought
CCI(14)
115.2635
Buy
ATR(14)
0.0013
Less Volatility
Highs/Lows(14)
0.0037
Buy
Ultimate Oscillator
69.136
Buy
ROC
0.737
Buy
Bull/Bear Power(13)
0.0058
Buy
Buy: 7
Sell: 0
Neutral: 0


Summary:Strong Buy"
nzd_chf,0.6413 +0.0009    +0.14%,08:52:51,2021-06-17 12:53:11.722351,"Prev. Close: 0.6404
Bid/Ask: 0.6411 / 0.6415
Day's Range: 0.6406 - 0.6453",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (1)Sell (7)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.6395
0.6404
0.6408
0.6417
0.6421
0.6430
0.6435
Fibonacci
0.6404
0.6409
0.6412
0.6417
0.6422
0.6425
0.6430
Camarilla
0.6410
0.6412
0.6413
0.6417
0.6415
0.6416
0.6418
Woodie's
0.6395
0.6404
0.6408
0.6417
0.6421
0.6430
0.6435
DeMark's
-
-
0.6407
0.6416
0.6420
-
-","Technical IndicatorsJun 17, 2021 12:51PM GMT
Name
Value
Action
RSI(14)
41.315
Sell
STOCH(9,6)
45.582
Neutral
STOCHRSI(14)
0.000
Oversold
MACD(12,26)
0.000
Buy
ADX(14)
27.128
Sell
Williams %R
-96.385
Oversold
CCI(14)
-172.7362
Sell
ATR(14)
0.0012
Less Volatility
Highs/Lows(14)
-0.0016
Sell
Ultimate Oscillator
35.940
Sell
ROC
-0.257
Sell
Bull/Bear Power(13)
-0.0029
Sell
Buy: 1
Sell: 7
Neutral: 1


Summary:Strong Sell"
usd_cny,6.4415 +0.0446    +0.70%,08:50:17,2021-06-17 12:53:11.725996,"Prev. Close: 6.3969
Bid/Ask: 6.4375 / 6.4455
Day's Range: 6.3972 - 6.4421",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (6)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
6.4333
6.4348
6.4378
6.4393
6.4423
6.4438
6.4467
Fibonacci
6.4348
6.4365
6.4376
6.4393
6.4410
6.4421
6.4438
Camarilla
6.4395
6.4399
6.4403
6.4393
6.4412
6.4416
6.4420
Woodie's
6.4341
6.4352
6.4386
6.4397
6.4431
6.4442
6.4475
DeMark's
-
-
6.4385
6.4397
6.4430
-
-","Technical IndicatorsJun 17, 2021 12:51PM GMT
Name
Value
Action
RSI(14)
82.471
Overbought
STOCH(9,6)
83.077
Overbought
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
0.010
Buy
ADX(14)
59.169
Buy
Williams %R
-1.336
Overbought
CCI(14)
131.9953
Buy
ATR(14)
0.0055
High Volatility
Highs/Lows(14)
0.0155
Buy
Ultimate Oscillator
75.016
Overbought
ROC
0.669
Buy
Bull/Bear Power(13)
0.0255
Buy
Buy: 6
Sell: 0
Neutral: 0


Summary:Strong Buy"
usd_hkd,7.7647 +0.0016    +0.02%,08:52:52,2021-06-17 12:53:11.729636,"Prev. Close: 7.7630
Bid/Ask: 7.7645 / 7.7648
Day's Range: 7.7625 - 7.7656",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (10)Sell (2)
Technical Indicators:Strong BuyBuy (10)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
7.7638
7.7641
7.7647
7.7651
7.7657
7.7661
7.7667
Fibonacci
7.7641
7.7645
7.7647
7.7651
7.7655
7.7657
7.7661
Camarilla
7.7651
7.7652
7.7653
7.7651
7.7655
7.7656
7.7657
Woodie's
7.7640
7.7642
7.7649
7.7652
7.7659
7.7662
7.7669
DeMark's
-
-
7.7649
7.7652
7.7659
-
-","Technical IndicatorsJun 17, 2021 12:52PM GMT
Name
Value
Action
RSI(14)
57.599
Buy
STOCH(9,6)
67.777
Buy
STOCHRSI(14)
13.967
Oversold
MACD(12,26)
0.001
Buy
ADX(14)
34.790
Buy
Williams %R
-31.042
Buy
CCI(14)
71.9653
Buy
ATR(14)
0.0009
High Volatility
Highs/Lows(14)
0.0000
Buy
Ultimate Oscillator
57.170
Buy
ROC
0.018
Buy
Bull/Bear Power(13)
0.0016
Buy
Buy: 10
Sell: 0
Neutral: 0


Summary:Strong Buy"
eur_usd,1.1933 -0.0061    -0.51%,08:53:41,2021-06-17 12:54:10.988490,"Prev. Close: 1.1994
Bid/Ask: 1.1931 / 1.1935
Day's Range: 1.1926 - 1.2007",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (0)Sell (9)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.1919
1.1924
1.1929
1.1934
1.1940
1.1944
1.1950
Fibonacci
1.1924
1.1928
1.1930
1.1934
1.1938
1.1940
1.1944
Camarilla
1.1933
1.1934
1.1935
1.1934
1.1937
1.1938
1.1939
Woodie's
1.1921
1.1925
1.1931
1.1935
1.1942
1.1945
1.1952
DeMark's
-
-
1.1932
1.1936
1.1943
-
-","Technical IndicatorsJun 17, 2021 12:53PM GMT
Name
Value
Action
RSI(14)
17.579
Oversold
STOCH(9,6)
20.497
Sell
STOCHRSI(14)
41.368
Sell
MACD(12,26)
-0.004
Sell
ADX(14)
53.649
Sell
Williams %R
-90.062
Oversold
CCI(14)
-112.5508
Sell
ATR(14)
0.0017
Less Volatility
Highs/Lows(14)
-0.0032
Sell
Ultimate Oscillator
36.248
Sell
ROC
-0.533
Sell
Bull/Bear Power(13)
-0.0061
Sell
Buy: 0
Sell: 9
Neutral: 0


Summary:Strong Sell"
gbp_usd,1.3932 -0.0055    -0.39%,08:53:34,2021-06-17 12:54:10.992695,"Prev. Close: 1.3987
Bid/Ask: 1.3930 / 1.3934
Day's Range: 1.3932 - 1.4010",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (0)Sell (7)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.3923
1.3933
1.3941
1.3950
1.3958
1.3967
1.3976
Fibonacci
1.3933
1.3939
1.3943
1.3950
1.3957
1.3961
1.3967
Camarilla
1.3943
1.3945
1.3946
1.3950
1.3950
1.3951
1.3953
Woodie's
1.3921
1.3932
1.3939
1.3949
1.3956
1.3966
1.3974
DeMark's
-
-
1.3945
1.3952
1.3963
-
-","Technical IndicatorsJun 17, 2021 12:52PM GMT
Name
Value
Action
RSI(14)
24.798
Oversold
STOCH(9,6)
33.991
Sell
STOCHRSI(14)
19.733
Oversold
MACD(12,26)
-0.003
Sell
ADX(14)
35.353
Sell
Williams %R
-94.738
Oversold
CCI(14)
-181.7487
Sell
ATR(14)
0.0020
Less Volatility
Highs/Lows(14)
-0.0034
Sell
Ultimate Oscillator
29.642
Oversold
ROC
-0.404
Sell
Bull/Bear Power(13)
-0.0063
Sell
Buy: 0
Sell: 7
Neutral: 0


Summary:Strong Sell"
usd_jpy,110.54 -0.15    -0.14%,08:53:42,2021-06-17 12:54:10.996132,"Prev. Close: 110.69
Bid/Ask: 110.52 / 110.55
Day's Range: 110.52 - 110.83",Neutral,"Summary:Neutral
Moving Averages:NeutralBuy (6)Sell (6)
Technical Indicators:SellBuy (3)Sell (4)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
110.62
110.66
110.69
110.72
110.75
110.78
110.81
Fibonacci
110.66
110.68
110.70
110.72
110.74
110.76
110.78
Camarilla
110.70
110.70
110.71
110.72
110.72
110.73
110.73
Woodie's
110.62
110.66
110.69
110.72
110.75
110.78
110.81
DeMark's
-
-
110.70
110.73
110.76
-
-","Technical IndicatorsJun 17, 2021 12:53PM GMT
Name
Value
Action
RSI(14)
52.572
Neutral
STOCH(9,6)
48.886
Neutral
STOCHRSI(14)
0.000
Oversold
MACD(12,26)
0.110
Buy
ADX(14)
27.259
Buy
Williams %R
-95.080
Oversold
CCI(14)
-165.5241
Sell
ATR(14)
0.1075
Less Volatility
Highs/Lows(14)
-0.0946
Sell
Ultimate Oscillator
35.658
Sell
ROC
-0.145
Sell
Bull/Bear Power(13)
0.0430
Buy
Buy: 3
Sell: 4
Neutral: 2


Summary:Sell"
aud_usd,0.7564 -0.0046    -0.60%,08:53:34,2021-06-17 12:54:10.999580,"Prev. Close: 0.7610
Bid/Ask: 0.7563 / 0.7565
Day's Range: 0.7564 - 0.7646",Strong Sell,"Summary:Strong Sell
Moving Averages:Strong SellBuy (0)Sell (12)
Technical Indicators:Strong SellBuy (0)Sell (7)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.7542
0.7553
0.7559
0.7570
0.7577
0.7587
0.7594
Fibonacci
0.7553
0.7559
0.7563
0.7570
0.7577
0.7581
0.7587
Camarilla
0.7560
0.7562
0.7563
0.7570
0.7567
0.7568
0.7570
Woodie's
0.7540
0.7552
0.7557
0.7569
0.7575
0.7586
0.7592
DeMark's
-
-
0.7556
0.7568
0.7573
-
-","Technical IndicatorsJun 17, 2021 12:53PM GMT
Name
Value
Action
RSI(14)
19.018
Oversold
STOCH(9,6)
27.603
Sell
STOCHRSI(14)
2.161
Oversold
MACD(12,26)
-0.002
Sell
ADX(14)
35.420
Sell
Williams %R
-97.561
Oversold
CCI(14)
-166.1023
Sell
ATR(14)
0.0017
Less Volatility
Highs/Lows(14)
-0.0036
Sell
Ultimate Oscillator
27.573
Oversold
ROC
-0.683
Sell
Bull/Bear Power(13)
-0.0056
Sell
Buy: 0
Sell: 7
Neutral: 0


Summary:Strong Sell"
eur_gbp,0.8565 -0.0008    -0.10%,08:53:42,2021-06-17 12:54:11.003818,"Prev. Close: 0.8573
Bid/Ask: 0.8562 / 0.8567
Day's Range: 0.8542 - 0.8580",Strong Sell,"Summary:Strong Sell
Moving Averages:SellBuy (4)Sell (8)
Technical Indicators:Strong SellBuy (1)Sell (6)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
0.8544
0.8547
0.8552
0.8555
0.8560
0.8563
0.8569
Fibonacci
0.8547
0.8550
0.8552
0.8555
0.8558
0.8560
0.8563
Camarilla
0.8555
0.8556
0.8557
0.8555
0.8558
0.8559
0.8560
Woodie's
0.8546
0.8548
0.8554
0.8556
0.8562
0.8564
0.8571
DeMark's
-
-
0.8554
0.8556
0.8562
-
-","Technical IndicatorsJun 17, 2021 12:53PM GMT
Name
Value
Action
RSI(14)
39.423
Sell
STOCH(9,6)
38.527
Sell
STOCHRSI(14)
100.000
Overbought
MACD(12,26)
-0.001
Sell
ADX(14)
47.567
Neutral
Williams %R
-46.753
Neutral
CCI(14)
-51.8430
Sell
ATR(14)
0.0009
Less Volatility
Highs/Lows(14)
0.0000
Neutral
Ultimate Oscillator
56.048
Buy
ROC
-0.146
Sell
Bull/Bear Power(13)
-0.0006
Sell
Buy: 1
Sell: 6
Neutral: 3


Summary:Strong Sell"
usd_cad,1.2333 +0.0057    +0.46%,08:53:41,2021-06-17 12:54:11.007286,"Prev. Close: 1.2276
Bid/Ask: 1.2331 / 1.2335
Day's Range: 1.2261 - 1.2346",Strong Buy,"Summary:Strong Buy
Moving Averages:BuyBuy (12)Sell (0)
Technical Indicators:Strong BuyBuy (9)Sell (0)","Name
S3
S2
S1
Pivot Points
R1
R2
R3
Classic
1.2305
1.2314
1.2324
1.2333
1.2343
1.2352
1.2362
Fibonacci
1.2314
1.2321
1.2326
1.2333
1.2340
1.2345
1.2352
Camarilla
1.2330
1.2332
1.2333
1.2333
1.2337
1.2338
1.2340
Woodie's
1.2307
1.2315
1.2326
1.2334
1.2345
1.2353
1.2364
DeMark's
-
-
1.2319
1.2331
1.2338
-
-","Technical IndicatorsJun 17, 2021 12:51PM GMT
Name
Value
Action
RSI(14)
74.165
Buy
STOCH(9,6)
74.510
Buy
STOCHRSI(14)
65.523
Buy
MACD(12,26)
0.003
Buy
ADX(14)
39.819
Buy
Williams %R
-15.294
Overbought
CCI(14)
126.7192
Buy
ATR(14)
0.0019
Less Volatility
Highs/Lows(14)
0.0031
Buy
Ultimate Oscillator
76.673
Overbought
ROC
0.546
Buy
Bull/Bear Power(13)
0.0055
Buy
Buy: 9
Sell: 0
Neutral: 0


Summary:Strong Buy"
